ID_Ticket,Fecha,ID_Cliente,ID_Vendedor,ID_Producto,Cantidad,Total_Venta,Metodo_Pago,Hora
TKT-7363,2026-01-27,C006,V002,P005,1,15000,Tarjeta Crédito,16
TKT-7739,2026-01-27,C001,V002,P011,3,36000,Tarjeta Débito,7
TKT-7908,2026-01-27,C029,V004,P006,2,33000,Tarjeta Débito,10
TKT-6271,2026-01-27,C023,V004,P007,1,13500,Tarjeta Crédito,11
TKT-6598,2026-01-27,C018,V002,P004,1,18500,Efectivo,19
TKT-7780,2026-01-27,C017,V005,P010,5,140000,Transferencia,22
TKT-6342,2026-01-27,C020,V002,P001,2,130000,Efectivo,6
TKT-6821,2026-01-27,C008,V002,P006,1,16500,Tarjeta Crédito,17
TKT-6102,2026-01-28,C002,V006,P005,1,15000,Tarjeta Débito,11
TKT-6578,2026-01-28,C024,V003,P006,2,33000,Transferencia,11
TKT-7004,2026-01-28,C004,V004,P012,3,24000,Tarjeta Crédito,17
TKT-7520,2026-01-28,C012,V005,P011,5,60000,Efectivo,19
TKT-7617,2026-01-28,C026,V001,P007,2,27000,Transferencia,20
TKT-7322,2026-01-28,C007,V002,P001,1,65000,Tarjeta Crédito,14
TKT-7483,2026-01-28,C009,V006,P007,2,27000,Tarjeta Débito,10
TKT-6587,2026-01-29,C019,V002,P003,1,98000,Tarjeta Débito,17
TKT-5994,2026-01-29,C007,V004,P008,2,12000,Tarjeta Crédito,9
TKT-5382,2026-01-29,C007,V006,P003,2,196000,Efectivo,14
TKT-5374,2026-01-29,C019,V006,P005,2,30000,Transferencia,10
TKT-7236,2026-01-29,C019,V002,P008,1,6000,Tarjeta Crédito,15
TKT-5289,2026-01-29,C025,V002,P004,1,18500,Tarjeta Crédito,9
TKT-5144,2026-01-30,C013,V003,P006,1,16500,Efectivo,8
TKT-5973,2026-01-30,C013,V004,P011,2,24000,Tarjeta Crédito,19
TKT-7526,2026-01-31,C012,V006,P001,1,65000,Transferencia,7
TKT-6728,2026-01-31,C017,V005,P007,1,13500,Tarjeta Débito,13
TKT-5482,2026-01-31,C014,V002,P004,1,18500,Efectivo,9
TKT-6167,2026-01-31,C019,V004,P005,2,30000,Efectivo,5
TKT-7432,2026-01-31,C021,V002,P012,5,40000,Tarjeta Débito,5
TKT-6273,2026-01-31,C028,V002,P003,2,196000,Efectivo,8
TKT-7579,2026-01-31,C006,V003,P010,5,140000,Tarjeta Débito,18
TKT-6266,2026-01-31,C008,V002,P012,3,24000,Tarjeta Crédito,10
TKT-7981,2026-01-31,C002,V002,P006,1,16500,Efectivo,20
TKT-5311,2026-01-31,C022,V006,P006,1,16500,Tarjeta Crédito,14
TKT-6785,2026-01-31,C015,V006,P004,1,18500,Efectivo,11
TKT-6683,2026-02-01,C004,V005,P001,1,65000,Efectivo,14
TKT-5800,2026-02-01,C024,V002,P010,4,112000,Tarjeta Crédito,13
TKT-7570,2026-02-01,C024,V006,P010,4,112000,Transferencia,17
TKT-5257,2026-02-01,C010,V004,P008,2,12000,Transferencia,10
TKT-5688,2026-02-01,C013,V004,P007,1,13500,Efectivo,10
TKT-7227,2026-02-02,C012,V002,P010,4,112000,Transferencia,18
TKT-6107,2026-02-02,C015,V002,P009,1,15000,Transferencia,19
TKT-6201,2026-02-02,C005,V005,P011,3,36000,Tarjeta Crédito,18
TKT-7276,2026-02-02,C019,V004,P003,1,98000,Tarjeta Débito,11
TKT-5530,2026-02-02,C026,V003,P008,2,12000,Efectivo,17
TKT-7316,2026-02-02,C006,V002,P012,1,8000,Efectivo,12
TKT-6516,2026-02-02,C023,V004,P002,2,116000,Transferencia,12
TKT-6538,2026-02-02,C014,V002,P007,1,13500,Tarjeta Débito,9
TKT-5153,2026-02-02,C019,V002,P006,2,33000,Efectivo,14
TKT-7096,2026-02-03,C012,V003,P003,1,98000,Tarjeta Crédito,8
TKT-6375,2026-02-03,C028,V005,P011,2,24000,Efectivo,10
TKT-6498,2026-02-03,C009,V005,P001,1,65000,Efectivo,18
TKT-6049,2026-02-03,C011,V004,P004,2,37000,Efectivo,9
TKT-6385,2026-02-03,C004,V006,P001,2,130000,Tarjeta Crédito,7
TKT-6951,2026-02-03,C010,V006,P009,4,60000,Tarjeta Crédito,6
TKT-7928,2026-02-04,C010,V002,P006,1,16500,Efectivo,19
TKT-6633,2026-02-04,C001,V001,P009,3,45000,Tarjeta Débito,13
TKT-6173,2026-02-04,C016,V003,P002,1,58000,Transferencia,11
TKT-6307,2026-02-04,C017,V006,P012,4,32000,Tarjeta Crédito,17
TKT-7008,2026-02-04,C026,V006,P007,2,27000,Tarjeta Débito,18
TKT-5117,2026-02-04,C013,V001,P001,1,65000,Tarjeta Débito,10
TKT-7414,2026-02-04,C002,V006,P001,1,65000,Efectivo,16
TKT-7711,2026-02-05,C014,V004,P010,4,112000,Efectivo,17
TKT-6771,2026-02-05,C029,V002,P002,1,58000,Transferencia,15
TKT-6168,2026-02-05,C016,V005,P002,2,116000,Efectivo,8
TKT-5696,2026-02-05,C002,V002,P012,5,40000,Tarjeta Débito,18
TKT-6197,2026-02-05,C012,V001,P011,2,24000,Transferencia,13
TKT-7826,2026-02-05,C003,V002,P005,2,30000,Transferencia,10
TKT-7415,2026-02-05,C009,V001,P012,3,24000,Tarjeta Crédito,11
TKT-7067,2026-02-05,C009,V006,P012,4,32000,Tarjeta Débito,5
TKT-5513,2026-02-05,C002,V006,P001,2,130000,Tarjeta Crédito,8
TKT-7742,2026-02-06,C003,V005,P010,5,140000,Tarjeta Débito,17
TKT-5723,2026-02-06,C017,V004,P007,2,27000,Tarjeta Crédito,0
TKT-7713,2026-02-06,C025,V006,P008,1,6000,Transferencia,11
TKT-7540,2026-02-06,C007,V002,P001,2,130000,Transferencia,13
TKT-6497,2026-02-06,C029,V006,P002,1,58000,Tarjeta Débito,6
TKT-7304,2026-02-06,C004,V004,P011,2,24000,Tarjeta Débito,20
TKT-7968,2026-02-06,C022,V005,P009,2,30000,Tarjeta Crédito,9
TKT-6150,2026-02-06,C029,V003,P007,2,27000,Efectivo,10
TKT-7465,2026-02-06,C018,V005,P004,1,18500,Tarjeta Crédito,10
TKT-7562,2026-02-07,C013,V005,P002,1,58000,Tarjeta Crédito,9
TKT-5208,2026-02-07,C002,V001,P012,1,8000,Efectivo,0
TKT-6344,2026-02-07,C013,V002,P009,4,60000,Transferencia,16
TKT-7947,2026-02-07,C002,V002,P006,2,33000,Tarjeta Débito,20
TKT-6241,2026-02-07,C002,V002,P008,1,6000,Tarjeta Débito,9
TKT-5383,2026-02-07,C004,V003,P010,1,28000,Efectivo,16
TKT-6061,2026-02-07,C019,V004,P002,1,58000,Tarjeta Débito,17
TKT-5585,2026-02-07,C002,V002,P002,1,58000,Transferencia,18
TKT-5322,2026-02-07,C030,V006,P006,1,16500,Transferencia,11
TKT-6772,2026-02-08,C022,V004,P011,1,12000,Transferencia,10
TKT-6288,2026-02-08,C013,V001,P002,2,116000,Efectivo,10
TKT-7829,2026-02-08,C029,V001,P011,3,36000,Tarjeta Débito,16
TKT-6659,2026-02-09,C022,V006,P001,2,130000,Tarjeta Crédito,17
TKT-7983,2026-02-09,C026,V004,P001,2,130000,Tarjeta Crédito,8
TKT-6992,2026-02-09,C017,V005,P011,1,12000,Tarjeta Crédito,11
TKT-5575,2026-02-09,C017,V003,P003,1,98000,Transferencia,19
TKT-6827,2026-02-09,C014,V005,P005,2,30000,Efectivo,17
TKT-6632,2026-02-10,C007,V004,P010,2,56000,Tarjeta Débito,21
TKT-5163,2026-02-10,C027,V006,P011,2,24000,Transferencia,17
TKT-7710,2026-02-10,C029,V005,P003,2,196000,Tarjeta Débito,11
TKT-7775,2026-02-10,C015,V006,P008,1,6000,Efectivo,14
TKT-7480,2026-02-10,C024,V003,P001,2,130000,Tarjeta Crédito,16
TKT-5379,2026-02-10,C006,V006,P006,1,16500,Transferencia,7
TKT-5288,2026-02-10,C013,V006,P003,2,196000,Efectivo,13
TKT-6388,2026-02-10,C021,V005,P004,1,18500,Tarjeta Débito,16
TKT-5462,2026-02-10,C009,V003,P011,5,60000,Transferencia,8
TKT-7883,2026-02-10,C008,V004,P007,2,27000,Tarjeta Débito,17
TKT-5966,2026-02-11,C022,V004,P009,1,15000,Transferencia,14
TKT-6964,2026-02-11,C030,V006,P008,2,12000,Tarjeta Crédito,20
TKT-7454,2026-02-11,C005,V003,P008,1,6000,Tarjeta Crédito,6
TKT-7623,2026-02-11,C007,V003,P009,4,60000,Tarjeta Crédito,9
TKT-5096,2026-02-11,C002,V006,P009,1,15000,Efectivo,15
TKT-6912,2026-02-11,C009,V006,P001,2,130000,Transferencia,10
TKT-6655,2026-02-11,C008,V003,P007,2,27000,Tarjeta Crédito,16
TKT-5041,2026-02-11,C018,V001,P001,1,65000,Efectivo,17
TKT-7060,2026-02-11,C008,V001,P009,5,75000,Transferencia,7
TKT-7626,2026-02-11,C026,V001,P011,2,24000,Transferencia,13
TKT-6101,2026-02-11,C013,V002,P007,2,27000,Tarjeta Débito,13
TKT-5520,2026-02-11,C023,V003,P002,1,58000,Efectivo,10
TKT-6681,2026-02-11,C022,V005,P006,2,33000,Tarjeta Débito,19
TKT-7259,2026-02-11,C013,V006,P002,2,116000,Tarjeta Débito,18
TKT-6394,2026-02-12,C021,V001,P006,1,16500,Transferencia,16
TKT-7939,2026-02-12,C002,V005,P011,4,48000,Tarjeta Crédito,16
TKT-6639,2026-02-12,C022,V003,P006,2,33000,Efectivo,12
TKT-5451,2026-02-12,C011,V005,P009,2,30000,Efectivo,19
TKT-7844,2026-02-12,C010,V006,P005,2,30000,Efectivo,16
TKT-7066,2026-02-12,C006,V006,P009,5,75000,Tarjeta Débito,16
TKT-6886,2026-02-13,C005,V005,P001,1,65000,Efectivo,18
TKT-7348,2026-02-13,C003,V005,P001,1,65000,Tarjeta Débito,9
TKT-5815,2026-02-13,C028,V005,P008,2,12000,Transferencia,17
TKT-7785,2026-02-13,C019,V006,P010,5,140000,Efectivo,8
TKT-6426,2026-02-13,C001,V003,P011,2,24000,Transferencia,10
TKT-7830,2026-02-14,C007,V004,P007,1,13500,Transferencia,10
TKT-5930,2026-02-14,C008,V005,P007,1,13500,Transferencia,20
TKT-6787,2026-02-14,C028,V005,P002,1,58000,Tarjeta Crédito,18
TKT-6481,2026-02-14,C001,V004,P002,2,116000,Tarjeta Débito,16
TKT-6552,2026-02-14,C009,V005,P012,1,8000,Efectivo,16
TKT-6324,2026-02-14,C002,V002,P002,1,58000,Tarjeta Crédito,14
TKT-7026,2026-02-14,C027,V006,P012,1,8000,Tarjeta Crédito,19
TKT-7893,2026-02-15,C002,V005,P008,1,6000,Transferencia,12
TKT-5879,2026-02-15,C024,V001,P012,4,32000,Tarjeta Débito,11
TKT-7088,2026-02-15,C008,V005,P007,2,27000,Tarjeta Débito,8
TKT-6614,2026-02-15,C003,V001,P002,1,58000,Efectivo,17
TKT-5175,2026-02-15,C025,V003,P006,2,33000,Efectivo,17
TKT-7240,2026-02-15,C008,V005,P008,2,12000,Tarjeta Débito,11
TKT-5003,2026-02-16,C018,V002,P010,1,28000,Tarjeta Crédito,4
TKT-7030,2026-02-16,C006,V005,P007,1,13500,Tarjeta Débito,18
TKT-5075,2026-02-16,C015,V001,P005,1,15000,Tarjeta Crédito,1
TKT-6043,2026-02-16,C021,V001,P010,3,84000,Transferencia,16
TKT-6930,2026-02-16,C002,V005,P004,1,18500,Transferencia,20
TKT-6275,2026-02-16,C027,V006,P011,2,24000,Tarjeta Débito,11
TKT-6567,2026-02-16,C028,V004,P005,1,15000,Efectivo,9
TKT-5306,2026-02-16,C007,V005,P008,2,12000,Tarjeta Crédito,16
TKT-6554,2026-02-16,C010,V003,P010,1,28000,Transferencia,17
TKT-7261,2026-02-16,C026,V004,P006,2,33000,Tarjeta Débito,13
TKT-5261,2026-02-16,C006,V006,P007,1,13500,Transferencia,20
TKT-6718,2026-02-17,C007,V003,P003,1,98000,Transferencia,6
TKT-5583,2026-02-17,C027,V004,P010,4,112000,Efectivo,13
TKT-6316,2026-02-17,C011,V002,P009,2,30000,Transferencia,16
TKT-7598,2026-02-18,C015,V001,P003,2,196000,Transferencia,18
TKT-6820,2026-02-18,C002,V005,P008,2,12000,Transferencia,8
TKT-6628,2026-02-18,C001,V006,P003,2,196000,Tarjeta Crédito,17
TKT-7324,2026-02-18,C013,V004,P001,1,65000,Tarjeta Crédito,14
TKT-6648,2026-02-18,C010,V005,P007,2,27000,Tarjeta Débito,11
TKT-7950,2026-02-19,C012,V002,P010,5,140000,Transferencia,8
TKT-6370,2026-02-19,C013,V006,P006,1,16500,Efectivo,18
TKT-5336,2026-02-20,C002,V006,P002,2,116000,Tarjeta Débito,8
TKT-7773,2026-02-20,C014,V002,P012,4,32000,Transferencia,10
TKT-7787,2026-02-20,C025,V003,P012,4,32000,Transferencia,10
TKT-7031,2026-02-20,C021,V004,P007,2,27000,Transferencia,18
TKT-6823,2025-01-06,C007,V006,P010,2,30000,Tarjeta Débito,15
TKT-6096,2025-01-08,C021,V003,P004,2,27000,Efectivo,9
TKT-6356,2025-01-09,C028,V004,P004,1,13500,Tarjeta Crédito,19
TKT-5995,2025-01-10,C023,V001,P004,2,27000,Tarjeta Crédito,7
TKT-5789,2025-01-15,C018,V003,P011,1,18500,Tarjeta Débito,5
TKT-5861,2025-01-16,C015,V002,P012,1,8000,Tarjeta Débito,7
TKT-6939,2025-01-22,C016,V004,P010,2,30000,Transferencia,10
TKT-6414,2025-01-22,C006,V006,P010,1,15000,Efectivo,9
TKT-7441,2025-01-22,C001,V003,P004,1,13500,Tarjeta Débito,8
TKT-7178,2025-01-23,C008,V002,P009,2,12000,Transferencia,17
TKT-6395,2025-01-24,C003,V001,P004,2,27000,Tarjeta Débito,15
TKT-7769,2025-01-24,C025,V005,P010,2,30000,Tarjeta Débito,10
TKT-7799,2025-01-25,C001,V004,P010,2,30000,Transferencia,6
TKT-6164,2025-01-27,C003,V006,P010,1,15000,Tarjeta Crédito,8
TKT-7317,2025-01-30,C006,V003,P010,2,30000,Efectivo,18
TKT-5325,2025-02-02,C003,V006,P004,1,13500,Tarjeta Débito,15
TKT-7485,2025-02-02,C016,V001,P009,2,12000,Transferencia,20
TKT-6314,2025-02-04,C028,V001,P010,1,15000,Tarjeta Crédito,3
TKT-6056,2025-02-04,C029,V003,P010,1,15000,Tarjeta Crédito,15
TKT-7749,2025-02-05,C020,V003,P012,1,8000,Transferencia,11
TKT-5381,2025-02-05,C005,V006,P011,2,37000,Tarjeta Débito,11
TKT-5865,2025-02-05,C010,V006,P010,2,30000,Tarjeta Débito,18
TKT-6460,2025-02-07,C014,V005,P010,1,15000,Tarjeta Débito,19
TKT-7018,2025-02-07,C028,V003,P011,2,37000,Efectivo,7
TKT-7135,2025-02-08,C004,V002,P011,1,18500,Tarjeta Crédito,22
TKT-5484,2025-02-10,C021,V006,P011,2,37000,Tarjeta Débito,16
TKT-5603,2025-02-10,C001,V001,P009,1,6000,Tarjeta Crédito,17
TKT-5013,2025-02-11,C013,V005,P010,2,30000,Transferencia,14
TKT-6419,2025-02-12,C009,V002,P010,1,15000,Transferencia,5
TKT-7719,2025-02-13,C030,V005,P011,2,37000,Efectivo,17
TKT-5528,2025-02-15,C012,V001,P004,2,27000,Transferencia,16
TKT-6335,2025-02-16,C012,V001,P010,2,30000,Tarjeta Débito,20
TKT-7765,2025-02-19,C022,V005,P010,1,15000,Transferencia,18
TKT-5604,2025-02-20,C023,V005,P011,2,37000,Tarjeta Crédito,7
TKT-6341,2025-02-27,C029,V004,P004,1,13500,Transferencia,20
TKT-7984,2025-02-28,C027,V001,P010,2,30000,Transferencia,15
TKT-5643,2025-02-28,C023,V006,P011,2,37000,Transferencia,7
TKT-5464,2025-02-28,C005,V003,P009,2,12000,Tarjeta Crédito,12
TKT-5114,2025-03-03,C013,V005,P012,1,8000,Tarjeta Crédito,19
TKT-5735,2025-03-06,C004,V004,P012,1,8000,Tarjeta Débito,20
TKT-5344,2025-03-06,C009,V005,P010,1,15000,Transferencia,20
TKT-6610,2025-03-07,C014,V004,P010,1,15000,Efectivo,6
TKT-6837,2025-03-07,C004,V002,P009,1,6000,Transferencia,20
TKT-6699,2025-03-08,C019,V006,P010,2,30000,Efectivo,12
TKT-5286,2025-03-09,C024,V004,P012,1,8000,Tarjeta Crédito,6
TKT-5660,2025-03-13,C027,V001,P004,1,13500,Transferencia,11
TKT-7183,2025-03-16,C007,V005,P004,2,27000,Tarjeta Crédito,22
TKT-5418,2025-03-16,C015,V005,P004,2,27000,Tarjeta Crédito,14
TKT-6885,2025-03-18,C006,V005,P011,1,18500,Transferencia,15
TKT-5466,2025-03-18,C010,V001,P012,2,16000,Tarjeta Crédito,16
TKT-7159,2025-03-19,C016,V006,P009,2,12000,Tarjeta Débito,18
TKT-6366,2025-03-21,C005,V006,P009,1,6000,Efectivo,19
TKT-5345,2025-03-21,C010,V002,P011,2,37000,Transferencia,11
TKT-6378,2025-03-24,C030,V003,P011,2,37000,Transferencia,16
TKT-6519,2025-03-24,C010,V004,P010,1,15000,Transferencia,8
TKT-5683,2025-03-24,C002,V005,P012,2,16000,Efectivo,6
TKT-7867,2025-03-24,C005,V003,P010,2,30000,Tarjeta Débito,8
TKT-5769,2025-03-25,C019,V006,P009,1,6000,Transferencia,15
TKT-5431,2025-03-29,C012,V005,P012,2,16000,Efectivo,16
TKT-7110,2025-03-30,C003,V003,P012,1,8000,Efectivo,9
TKT-5501,2025-04-01,C012,V002,P010,1,15000,Transferencia,7
TKT-6496,2025-04-01,C011,V003,P010,1,15000,Efectivo,13
TKT-5692,2025-04-05,C014,V006,P011,2,37000,Transferencia,17
TKT-7856,2025-04-11,C016,V002,P010,2,30000,Tarjeta Crédito,17
TKT-5607,2025-04-13,C009,V006,P010,1,15000,Tarjeta Crédito,10
TKT-7475,2025-04-13,C020,V005,P009,2,12000,Tarjeta Crédito,9
TKT-7757,2025-04-18,C029,V002,P011,1,18500,Transferencia,19
TKT-5277,2025-04-19,C023,V006,P011,1,18500,Tarjeta Crédito,16
TKT-6915,2025-04-24,C023,V003,P010,1,15000,Efectivo,12
TKT-5380,2025-04-25,C005,V005,P010,1,15000,Transferencia,12
TKT-6261,2025-04-26,C020,V004,P012,1,8000,Tarjeta Débito,8
TKT-6444,2025-04-27,C011,V001,P011,2,37000,Transferencia,8
TKT-5561,2025-04-29,C013,V006,P012,2,16000,Tarjeta Crédito,13
TKT-5770,2025-04-29,C029,V004,P011,2,37000,Transferencia,8
TKT-5983,2025-04-30,C019,V001,P011,1,18500,Transferencia,9
TKT-5763,2025-04-30,C005,V003,P011,2,37000,Tarjeta Débito,4
TKT-7656,2025-05-01,C001,V006,P012,2,16000,Efectivo,16
TKT-6473,2025-05-03,C006,V002,P010,2,30000,Transferencia,18
TKT-5156,2025-05-05,C005,V001,P012,1,8000,Efectivo,15
TKT-6970,2025-05-08,C004,V003,P009,1,6000,Efectivo,15
TKT-6571,2025-05-08,C008,V001,P011,2,37000,Efectivo,1
TKT-6135,2025-05-13,C027,V002,P010,2,30000,Efectivo,12
TKT-6828,2025-05-13,C012,V002,P011,2,37000,Tarjeta Crédito,14
TKT-5514,2025-05-17,C015,V005,P012,1,8000,Efectivo,9
TKT-5226,2025-05-21,C002,V004,P010,1,15000,Tarjeta Débito,7
TKT-6698,2025-05-21,C015,V003,P012,2,16000,Transferencia,10
TKT-6643,2025-05-23,C021,V006,P010,1,15000,Tarjeta Crédito,18
TKT-7440,2025-05-25,C015,V003,P009,1,6000,Efectivo,17
TKT-6219,2025-05-29,C030,V001,P012,1,8000,Tarjeta Débito,17
TKT-7331,2025-05-31,C019,V006,P011,2,37000,Efectivo,22
TKT-5693,2025-05-31,C001,V003,P012,2,16000,Transferencia,15
TKT-5038,2025-06-02,C025,V001,P012,2,16000,Tarjeta Débito,10
TKT-5871,2025-06-06,C016,V006,P011,1,18500,Efectivo,15
TKT-5223,2025-06-08,C012,V002,P010,2,30000,Tarjeta Crédito,7
TKT-6558,2025-06-15,C023,V002,P012,2,16000,Transferencia,10
TKT-7911,2025-06-15,C007,V006,P010,2,30000,Tarjeta Débito,18
TKT-7267,2025-06-16,C010,V001,P012,1,8000,Efectivo,12
TKT-5337,2025-06-16,C027,V005,P009,1,6000,Transferencia,12
TKT-5411,2025-06-20,C010,V004,P010,1,15000,Transferencia,21
TKT-5730,2025-06-24,C011,V005,P012,1,8000,Tarjeta Débito,11
TKT-5465,2025-06-26,C023,V005,P012,2,16000,Efectivo,15
TKT-7917,2025-06-26,C014,V002,P012,1,8000,Tarjeta Crédito,5
TKT-5720,2025-06-27,C010,V005,P004,1,13500,Transferencia,8
TKT-5970,2025-06-29,C010,V001,P010,1,15000,Efectivo,15
TKT-6972,2025-06-30,C025,V001,P012,2,16000,Tarjeta Débito,17
TKT-5807,2025-07-02,C026,V003,P010,2,30000,Tarjeta Crédito,14
TKT-7627,2025-07-04,C030,V001,P010,1,15000,Tarjeta Crédito,11
TKT-7587,2025-07-07,C016,V002,P012,1,8000,Efectivo,9
TKT-6980,2025-07-08,C025,V006,P012,2,16000,Transferencia,20
TKT-6621,2025-07-09,C024,V006,P010,1,15000,Efectivo,9
TKT-6596,2025-07-11,C011,V004,P010,1,15000,Tarjeta Crédito,10
TKT-5872,2025-07-15,C022,V002,P010,1,15000,Efectivo,9
TKT-7457,2025-07-15,C016,V005,P010,1,15000,Transferencia,9
TKT-7292,2025-07-15,C010,V006,P010,1,15000,Transferencia,6
TKT-5448,2025-07-25,C006,V004,P011,2,37000,Efectivo,11
TKT-7982,2025-07-26,C009,V004,P010,2,30000,Tarjeta Crédito,11
TKT-6741,2025-07-30,C010,V005,P011,2,37000,Transferencia,9
TKT-5737,2025-07-30,C008,V001,P011,2,37000,Tarjeta Crédito,8
TKT-5284,2025-08-03,C003,V005,P004,1,13500,Transferencia,11
TKT-5197,2025-08-03,C012,V003,P011,1,18500,Transferencia,19
TKT-5998,2025-08-04,C027,V002,P010,2,30000,Tarjeta Crédito,17
TKT-5037,2025-08-05,C025,V004,P009,2,12000,Efectivo,12
TKT-6747,2025-08-05,C008,V003,P011,2,37000,Tarjeta Crédito,3
TKT-5340,2025-08-06,C014,V002,P012,1,8000,Tarjeta Crédito,9
TKT-7990,2025-08-10,C016,V006,P010,2,30000,Transferencia,20
TKT-6264,2025-08-10,C028,V002,P004,1,13500,Transferencia,8
TKT-7715,2025-08-12,C030,V004,P004,1,13500,Efectivo,13
TKT-7009,2025-08-12,C025,V005,P009,1,6000,Tarjeta Débito,18
TKT-7022,2025-08-22,C009,V002,P010,1,15000,Tarjeta Crédito,15
TKT-7854,2025-08-24,C014,V002,P004,2,27000,Efectivo,6
TKT-5496,2025-08-25,C016,V004,P012,1,8000,Efectivo,18
TKT-5517,2025-08-25,C021,V002,P004,2,27000,Tarjeta Débito,12
TKT-5129,2025-08-29,C002,V004,P009,1,6000,Transferencia,12
TKT-6534,2025-08-29,C026,V004,P004,1,13500,Tarjeta Crédito,7
TKT-7971,2025-09-01,C021,V002,P009,1,6000,Tarjeta Débito,5
TKT-6190,2025-09-01,C003,V001,P011,2,37000,Tarjeta Débito,6
TKT-7474,2025-09-03,C005,V004,P009,1,6000,Tarjeta Débito,7
TKT-6764,2025-09-03,C009,V003,P010,1,15000,Tarjeta Crédito,20
TKT-7704,2025-09-09,C006,V003,P009,1,6000,Transferencia,8
TKT-5487,2025-09-11,C011,V006,P009,1,6000,Tarjeta Débito,15
TKT-5923,2025-09-12,C009,V004,P009,2,12000,Tarjeta Crédito,13
TKT-5941,2025-09-15,C019,V001,P011,2,37000,Tarjeta Crédito,10
TKT-6021,2025-09-18,C015,V004,P010,1,15000,Transferencia,12
TKT-5943,2025-09-23,C029,V002,P011,1,18500,Transferencia,11
TKT-7547,2025-09-24,C021,V003,P009,2,12000,Tarjeta Débito,7
TKT-7325,2025-09-25,C001,V006,P010,1,15000,Transferencia,11
TKT-6137,2025-09-29,C016,V001,P010,1,15000,Efectivo,15
TKT-7269,2025-09-30,C024,V005,P010,2,30000,Tarjeta Débito,9
TKT-6029,2025-10-03,C009,V004,P012,1,8000,Tarjeta Débito,9
TKT-6411,2025-10-04,C028,V003,P010,2,30000,Tarjeta Débito,8
TKT-6956,2025-10-04,C027,V001,P010,2,30000,Efectivo,14
TKT-6001,2025-10-06,C005,V002,P010,2,30000,Transferencia,18
TKT-6207,2025-10-06,C027,V003,P009,1,6000,Tarjeta Crédito,16
TKT-6845,2025-10-08,C017,V005,P010,1,15000,Transferencia,6
TKT-6946,2025-10-11,C029,V001,P004,1,13500,Transferencia,15
TKT-6206,2025-10-14,C022,V001,P010,2,30000,Transferencia,11
TKT-6867,2025-10-14,C002,V005,P010,1,15000,Efectivo,17
TKT-7634,2025-10-21,C004,V006,P011,2,37000,Efectivo,9
TKT-7080,2025-10-22,C009,V004,P010,1,15000,Tarjeta Crédito,12
TKT-6000,2025-10-23,C001,V003,P012,2,16000,Tarjeta Débito,8
TKT-5555,2025-10-24,C007,V003,P010,1,15000,Efectivo,18
TKT-5384,2025-10-24,C013,V002,P012,1,8000,Efectivo,9
TKT-5756,2025-10-24,C020,V003,P009,2,12000,Tarjeta Débito,13
TKT-5469,2025-10-27,C025,V006,P011,2,37000,Transferencia,12
TKT-7352,2025-10-30,C017,V006,P011,1,18500,Transferencia,20
TKT-5996,2025-10-31,C007,V006,P011,1,18500,Efectivo,7
TKT-6577,2025-11-02,C017,V006,P011,2,37000,Tarjeta Crédito,17
TKT-7027,2025-11-05,C003,V003,P004,2,27000,Tarjeta Débito,7
TKT-5709,2025-11-05,C020,V002,P004,2,27000,Efectivo,18
TKT-5961,2025-11-09,C029,V002,P004,1,13500,Tarjeta Débito,15
TKT-6309,2025-11-10,C002,V005,P011,2,37000,Transferencia,12
TKT-5796,2025-11-10,C025,V003,P012,1,8000,Tarjeta Crédito,8
TKT-6084,2025-11-10,C022,V001,P009,1,6000,Efectivo,15
TKT-5404,2025-11-10,C013,V004,P012,2,16000,Tarjeta Crédito,10
TKT-5136,2025-11-18,C029,V001,P012,1,8000,Efectivo,7
TKT-6258,2025-11-21,C006,V003,P011,2,37000,Tarjeta Débito,1
TKT-6901,2025-11-21,C023,V005,P012,1,8000,Tarjeta Crédito,14
TKT-7286,2025-11-22,C016,V004,P009,1,6000,Efectivo,15
TKT-5616,2025-11-22,C007,V005,P009,2,12000,Tarjeta Débito,16
TKT-7629,2025-11-23,C024,V004,P010,1,15000,Transferencia,11
TKT-7307,2025-11-26,C006,V006,P009,1,6000,Transferencia,10
TKT-6391,2025-11-27,C004,V006,P010,2,30000,Tarjeta Crédito,13
TKT-6253,2025-11-28,C001,V002,P004,1,13500,Transferencia,5
TKT-6640,2025-12-02,C025,V003,P010,1,15000,Efectivo,17
TKT-5238,2025-12-08,C004,V004,P009,2,12000,Tarjeta Débito,18
TKT-7157,2025-12-08,C020,V004,P004,2,27000,Efectivo,8
TKT-6584,2025-12-11,C017,V001,P009,2,12000,Tarjeta Crédito,20
TKT-7978,2025-12-12,C007,V005,P009,1,6000,Tarjeta Crédito,12
TKT-7373,2025-12-13,C006,V006,P009,2,12000,Tarjeta Débito,10
TKT-6710,2025-12-15,C008,V006,P011,2,37000,Transferencia,18
TKT-7725,2025-12-17,C027,V004,P012,1,8000,Transferencia,7
TKT-7250,2025-12-19,C001,V004,P009,2,12000,Tarjeta Débito,7
TKT-5765,2025-12-22,C028,V001,P011,2,37000,Tarjeta Crédito,12
TKT-7833,2025-12-24,C027,V005,P009,2,12000,Tarjeta Débito,13
TKT-7537,2025-12-29,C027,V005,P004,2,27000,Tarjeta Débito,16
TKT-5172,2025-12-31,C007,V001,P004,1,13500,Tarjeta Débito,17
